Date,Open,High,Low,Close,Adj Close,Volume
2022-10-21,0.400000,0.396000,0.351000,0.375000,0.375000,7572727
2022-10-24,0.375000,0.450000,0.396000,0.400000,0.400000,405000
2022-10-25,0.400000,0.450000,0.366000,0.400000,0.400000,48543
2022-10-26,0.400000,0.450000,0.368000,0.400000,0.400000,873850
2022-10-27,0.400000,0.450000,0.361000,0.400000,0.400000,2093350
2022-10-28,0.400000,0.430000,0.350000,0.400000,0.400000,523731
2022-10-31,0.400000,0.450000,0.376000,0.400000,0.400000,12595191
2022-11-01,0.400000,0.414000,0.385000,0.400000,0.400000,8252352
2022-11-02,0.400000,0.407000,0.370000,0.360000,0.360000,616669
2022-11-03,0.360000,0.370000,0.358000,0.365000,0.365000,2405042
2022-11-04,0.365000,0.390000,0.363000,0.385000,0.385000,4105583
2022-11-07,0.385000,0.420000,0.365000,0.385000,0.385000,2084608
2022-11-08,0.385000,0.420000,0.365000,0.385000,0.385000,5684777
2022-11-09,0.385000,0.448000,0.379000,0.425000,0.425000,5983748
2022-11-10,0.425000,0.425000,0.400000,0.425000,0.425000,4078393
2022-11-11,0.425000,0.420000,0.400000,0.425000,0.425000,10823902
2022-11-14,0.425000,0.450000,0.380000,0.415000,0.415000,1997396
2022-11-15,0.415000,0.381000,0.350000,0.365000,0.365000,4686023
2022-11-16,0.365000,0.380000,0.367000,0.365000,0.365000,23346
2022-11-17,0.365000,0.378000,0.350000,0.365000,0.365000,200622
2022-11-18,0.365000,0.420000,0.365000,0.375000,0.375000,16482500
2022-11-21,0.375000,0.400000,0.360000,0.375000,0.375000,2769419
2022-11-22,0.385000,0.400000,0.350000,0.375000,0.375000,259677
2022-11-23,0.375000,0.368000,0.355000,0.355000,0.355000,4451773
2022-11-24,0.355000,0.360000,0.331000,0.360000,0.360000,7490093
2022-11-25,0.360000,0.400000,0.326000,0.370000,0.370000,2835545
2022-11-28,0.370000,0.400000,0.328000,0.350000,0.350000,1891495
2022-11-29,0.350000,0.380000,0.320000,0.350000,0.350000,739921
2022-11-30,0.350000,0.380000,0.323000,0.350000,0.350000,214484
2022-12-01,0.350000,0.400000,0.320000,0.360000,0.360000,3065268
2022-12-02,0.360000,0.400000,0.350000,0.375000,0.375000,3572180
2022-12-05,0.375000,0.358000,0.350000,0.375000,0.375000,1927783
2022-12-06,0.375000,0.380000,0.350000,0.380000,0.380000,572370
2022-12-07,0.375000,0.373000,0.320000,0.360000,0.360000,1789092
2022-12-08,0.360000,0.331000,0.320000,0.360000,0.360000,1023682
2022-12-09,0.360000,0.400000,0.320000,0.360000,0.360000,2796231
2022-12-12,0.360000,0.335000,0.335000,0.360000,0.360000,910
2022-12-13,0.385000,0.371000,0.350000,0.385000,0.385000,2434442
2022-12-14,0.385000,0.351000,0.350000,0.385000,0.385000,25165
2022-12-15,0.425000,0.450000,0.300000,0.325000,0.325000,13679102
2022-12-16,0.325000,0.316000,0.256000,0.285000,0.285000,20480033
2022-12-19,0.285000,0.350000,0.250000,0.310000,0.310000,17575404
2022-12-20,0.310000,0.350000,0.270000,0.310000,0.310000,960283
2022-12-21,0.310000,0.350000,0.270000,0.310000,0.310000,270010
2022-12-22,0.310000,0.350000,0.276000,0.310000,0.310000,383791
2022-12-23,0.310000,0.290000,0.278000,0.310000,0.310000,625091
2022-12-28,0.310000,0.350000,0.270000,0.310000,0.310000,5293391
2022-12-29,0.310000,0.350000,0.270000,0.310000,0.310000,365181
2022-12-30,0.310000,0.305000,0.278000,0.310000,0.310000,8331455
2023-01-03,0.310000,0.350000,0.270000,0.285000,0.285000,3193451
2023-01-04,0.285000,0.300000,0.270000,0.285000,0.285000,5351802
2023-01-05,0.285000,0.300000,0.270000,0.285000,0.285000,1193121
2023-01-06,0.285000,0.300000,0.270000,0.285000,0.285000,4470894
2023-01-09,0.285000,0.318000,0.270000,0.285000,0.285000,2393714
2023-01-10,0.285000,0.299000,0.270000,0.285000,0.285000,176181
2023-01-11,0.285000,0.300000,0.250000,0.275000,0.275000,1124133
2023-01-12,0.275000,0.300000,0.250000,0.285000,0.285000,8447339
2023-01-13,0.285000,0.300000,0.283000,0.285000,0.285000,2673059
2023-01-16,0.285000,0.300000,0.270000,0.285000,0.285000,354672
2023-01-17,0.285000,0.295000,0.270000,0.285000,0.285000,2114746
2023-01-18,0.285000,0.280000,0.250000,0.260000,0.260000,3906591
2023-01-19,0.260000,0.287000,0.250000,0.275000,0.275000,7762711
2023-01-20,0.275000,0.300000,0.275000,0.288000,0.288000,7484614
2023-01-23,0.288000,0.300000,0.275000,0.288000,0.288000,3108652
2023-01-24,0.288000,0.300000,0.280000,0.290000,0.290000,2221734
2023-01-25,0.290000,0.292000,0.280000,0.290000,0.290000,860839
2023-01-26,0.290000,0.300000,0.275000,0.283000,0.283000,6544666
2023-01-27,0.283000,0.290000,0.255000,0.270000,0.270000,12423847
2023-01-30,0.270000,0.300000,0.275000,0.280000,0.280000,6141541
2023-01-31,0.280000,0.300000,0.280000,0.280000,0.280000,2903611
2023-02-01,0.280000,0.300000,0.260000,0.285000,0.285000,3289045
2023-02-02,0.285000,0.299000,0.270000,0.285000,0.285000,2286697
2023-02-03,0.285000,0.395000,0.291000,0.335000,0.335000,37465269
2023-02-06,0.335000,0.370000,0.310000,0.350000,0.350000,12037316
2023-02-07,0.350000,0.370000,0.330000,0.350000,0.350000,4114047
2023-02-08,0.350000,0.370000,0.330000,0.350000,0.350000,1073030
2023-02-09,0.350000,0.370000,0.330000,0.350000,0.350000,4703512
2023-02-10,0.350000,0.370000,0.335000,0.350000,0.350000,3277843
2023-02-13,0.350000,0.345000,0.300000,0.315000,0.315000,18032609
2023-02-14,0.315000,0.330000,0.300000,0.315000,0.315000,2159790
2023-02-15,0.315000,0.315000,0.300000,0.315000,0.315000,410942
2023-02-16,0.315000,0.320000,0.285000,0.310000,0.310000,2169861
2023-02-17,0.310000,0.320000,0.276000,0.295000,0.295000,1166908
2023-02-20,0.295000,0.320000,0.270000,0.295000,0.295000,463937
2023-02-21,0.295000,0.320000,0.270000,0.295000,0.295000,18880810
2023-02-22,0.295000,0.320000,0.270000,0.295000,0.295000,3089608
2023-02-23,0.295000,0.380000,0.285000,0.340000,0.340000,5253674
2023-02-24,0.350000,0.390000,0.330000,0.335000,0.335000,11499250
2023-02-27,0.350000,0.350000,0.320000,0.335000,0.335000,4698798
2023-02-28,0.335000,0.337000,0.320000,0.335000,0.335000,4458638
2023-03-01,0.335000,0.370000,0.320000,0.345000,0.345000,8988365
2023-03-02,0.345000,0.350000,0.300000,0.310000,0.310000,11232534
2023-03-03,0.310000,0.318000,0.300000,0.310000,0.310000,2586304
2023-03-06,0.310000,0.320000,0.300000,0.310000,0.310000,2450177
2023-03-07,0.310000,0.320000,0.300000,0.310000,0.310000,7113629
2023-03-08,0.310000,0.320000,0.260000,0.275000,0.275000,11748301
2023-03-09,0.275000,0.290000,0.262000,0.275000,0.275000,4052371
2023-03-10,0.275000,0.290000,0.260000,0.275000,0.275000,4424235
2023-03-13,0.275000,0.290000,0.260000,0.275000,0.275000,1313400
2023-03-14,0.275000,0.290000,0.260000,0.275000,0.275000,3136985
2023-03-15,0.275000,0.290000,0.250000,0.270000,0.270000,4432089
2023-03-16,0.270000,0.290000,0.253000,0.270000,0.270000,5185769
2023-03-17,0.270000,0.290000,0.250000,0.270000,0.270000,3539409
2023-03-20,0.270000,0.290000,0.250000,0.270000,0.270000,8515748
2023-03-21,0.270000,0.290000,0.250000,0.260000,0.260000,27924583
2023-03-22,0.260000,0.270000,0.230000,0.255000,0.255000,9633074
2023-03-23,0.255000,0.251000,0.230000,0.240000,0.240000,15528866
2023-03-24,0.240000,0.250000,0.222000,0.230000,0.230000,2480174
2023-03-27,0.230000,0.250000,0.200000,0.215000,0.215000,13911778
2023-03-28,0.225000,0.230000,0.191000,0.215000,0.215000,8492865
2023-03-29,0.215000,0.219000,0.200000,0.215000,0.215000,1765458
2023-03-30,0.215000,0.230000,0.200000,0.215000,0.215000,16295138
2023-03-31,0.215000,0.220000,0.193000,0.210000,0.210000,3069525
2023-04-03,0.210000,0.220000,0.200000,0.210000,0.210000,3585387
2023-04-04,0.185000,0.200000,0.170000,0.185000,0.185000,25804629
2023-04-05,0.185000,0.200000,0.176000,0.190000,0.190000,23647421
2023-04-06,0.190000,0.200000,0.180000,0.190000,0.190000,2195659
2023-04-11,0.190000,0.200000,0.180000,0.190000,0.190000,11423503
2023-04-12,0.190000,0.200000,0.180000,0.190000,0.190000,2216603
2023-04-13,0.190000,0.200000,0.180000,0.190000,0.190000,13978025
2023-04-14,0.190000,0.195000,0.177000,0.180000,0.180000,19243096
2023-04-17,0.180000,0.200000,0.170000,0.194000,0.194000,30443160
2023-04-18,0.185000,0.200000,0.173000,0.185000,0.185000,4894541
2023-04-19,0.185000,0.203000,0.170000,0.185000,0.185000,3343667
2023-04-20,0.185000,0.203000,0.170000,0.185000,0.185000,10494925
2023-04-21,0.185000,0.220000,0.176000,0.200000,0.200000,24304633
2023-04-24,0.200000,0.220000,0.180000,0.200000,0.200000,8694742
2023-04-25,0.200000,0.204000,0.170000,0.180000,0.180000,21184865
2023-04-26,0.180000,0.190000,0.170000,0.180000,0.180000,3700735
2023-04-27,0.180000,0.190000,0.170000,0.175000,0.175000,7650849
2023-04-28,0.175000,0.180000,0.173000,0.175000,0.175000,981162
2023-05-02,0.175000,0.180000,0.170000,0.175000,0.175000,2491775
2023-05-03,0.175000,0.180000,0.170000,0.175000,0.175000,7914642
2023-05-04,0.175000,0.180000,0.170000,0.175000,0.175000,7343163
2023-05-05,0.175000,0.180000,0.170000,0.175000,0.175000,1343393
2023-05-09,0.175000,0.190000,0.170000,0.180000,0.180000,1797487
2023-05-10,0.180000,0.190000,0.170000,0.180000,0.180000,126314
2023-05-11,0.140000,0.160000,0.130000,0.148000,0.148000,141963364
2023-05-12,0.148000,0.155000,0.145000,0.148000,0.148000,7118117
2023-05-15,0.148000,0.155000,0.140000,0.145000,0.145000,68017960
2023-05-16,0.145000,0.150000,0.140000,0.145000,0.145000,11706900
2023-05-17,0.145000,0.150000,0.141000,0.145000,0.145000,1857456
2023-05-18,0.145000,0.150000,0.140000,0.145000,0.145000,12052054
2023-05-19,0.145000,0.150000,0.134000,0.145000,0.145000,15423307
2023-05-22,0.145000,0.150000,0.135000,0.145000,0.145000,16745758
2023-05-23,0.145000,0.153000,0.141000,0.145000,0.145000,7281165
2023-05-24,0.145000,0.150000,0.140000,0.145000,0.145000,5483464
2023-05-25,0.145000,0.150000,0.140000,0.145000,0.145000,1050948
2023-05-26,0.145000,0.150000,0.140000,0.145000,0.145000,5642981
2023-05-30,0.145000,0.150000,0.136000,0.145000,0.145000,4367596
2023-05-31,0.145000,0.150000,0.130000,0.135000,0.135000,10591635
2023-06-01,0.135000,0.140000,0.126000,0.135000,0.135000,72223274
2023-06-02,0.133000,0.140000,0.126000,0.138000,0.138000,26209996
2023-06-05,0.138000,0.150000,0.125000,0.138000,0.138000,3620364
2023-06-06,0.138000,0.150000,0.125000,0.133000,0.133000,1619240
2023-06-07,0.133000,0.140000,0.125000,0.133000,0.133000,1763023
2023-06-08,0.133000,0.140000,0.125000,0.130000,0.130000,1390796
2023-06-09,0.130000,0.135000,0.116000,0.128000,0.128000,16096470
2023-06-12,0.128000,0.135000,0.120000,0.128000,0.128000,309158
2023-06-13,0.128000,0.150000,0.120000,0.138000,0.138000,45678295
2023-06-14,0.138000,0.140000,0.135000,0.138000,0.138000,1110053
2023-06-15,0.138000,0.260000,0.135000,0.250000,0.250000,910186094
2023-06-16,0.270000,0.298000,0.200000,0.215000,0.215000,591080005
2023-06-19,0.230000,0.240000,0.160000,0.168000,0.168000,396129713
2023-06-20,0.165000,0.210000,0.150000,0.200000,0.200000,336942588
2023-06-21,0.200000,0.210000,0.166000,0.210000,0.210000,171198469
2023-06-22,0.175000,0.200000,0.176000,0.188000,0.188000,255062948
2023-06-23,0.188000,0.200000,0.180000,0.185000,0.185000,88826662
2023-06-26,0.185000,0.190000,0.165000,0.175000,0.175000,205980202
2023-06-27,0.175000,0.195000,0.170000,0.180000,0.180000,167965252
2023-06-28,0.180000,0.210000,0.170000,0.190000,0.190000,166911924
2023-06-29,0.190000,0.210000,0.180000,0.200000,0.200000,271456310
2023-06-30,0.190000,0.230000,0.185000,0.220000,0.220000,336974986
